year,month,Line,n,yearoflaunch,monthoflaunch,name,disabledfriendly,parkingavailable,elevatoravailable,lat,I
2020,10,Yellow Line 2,37,2010,6,HUDA CITY CENTRE,1,1,1,28.4592,77.07248
2020,11,Blue Line 3,1,2010,10,DWARKA SECTOR - 21,1,0,1,28.5595386,77.0644838
2020,11,Blue Line 3,2,2010,10,DWARKA SECTOR - 8,1,0,1,28.5679547,77.0672074
2020,11,Blue Line 3,3,2006,4,DWARKA SECTOR - 9,1,1,1,28.5896914,77.0445496
2020,11,Blue Line 3,4,2006,4,DWARKA SECTOR - 10,1,0,1,28.5835843,77.0537442
2020,11,Blue Line 3,5,2006,4,DWARKA SECTOR - 11,1,1,1,28.5870348,77.048597
2020,11,Blue Line 3,6,2006,4,DWARKA SECTOR - 12,1,0,1,28.5915685,77.0416702
2020,11,Blue Line 3,7,2006,4,DWARKA SECTOR - 13,1,0,1,28.5964447,77.0344511
2020,11,Blue Line 3,8,2006,4,DWARKA SECTOR - 14,1,1,1,28.5896914,77.0445496
2020,11,Blue Line 3,9,2005,12,DWARKA,1,1,1,28.5896914,77.0445496
2020,11,Blue Line 3,10,2005,12,DWARKA MOR,1,1,1,28.6191983,77.03229630000001
2020,11,Blue Line 3,11,2005,12,NAWADA,1,1,1,28.620156,77.0450226
2020,11,Blue Line 3,12,2005,12,UTTAM NAGAR WEST,1,1,1,28.6217542,77.0558111
2020,11,Blue Line 3,13,2005,12,UTTAM NAGAR EAST,1,1,1,28.6248053,77.0653064
2020,11,Blue Line 3,14,2005,12,JANAK PURI WEST,1,1,1,28.62947,77.07777
2020,11,Blue Line 3,15,2005,12,JANAK PURI EAST,1,1,1,28.63306,77.08672
2020,11,Blue Line 3,16,2005,12,TILAK NAGAR,1,1,1,28.636568,77.09648
2020,11,Blue Line 3,17,2005,12,SUBHASH NAGAR,1,1,1,28.64039,77.10495
2020,11,Blue Line 3,18,2005,12,TAGORE GARDEN,1,1,1,28.643754,77.1128805
2020,11,Blue Line 3,19,2005,12,RAJOURI GARDEN,1,1,1,28.6478611,77.11971920000001
2020,11,Blue Line 3,20,2005,12,RAMESH NAGAR,1,1,1,28.6529449,77.13234559999999
2020,11,Blue Line 3,21,2005,12,MOTI NAGAR,1,1,1,28.6578704,77.1426742
2020,11,Blue Line 3,22,2005,12,KIRTI NAGAR,1,1,1,28.6566804,77.1404296
2020,11,Blue Line 3,23,2005,12,SHADIPUR,1,1,1,28.65162,77.15823
2020,11,Blue Line 3,24,2005,12,PATEL NAGAR,1,1,1,28.6466702,77.1666355
2020,11,Blue Line 3,25,2005,12,RAJENDRA PLACE,1,1,1,28.64253,77.17824
2020,11,Blue Line 3,26,2005,12,KAROL BAGH,1,0,1,28.6443166,77.19071839999999
2020,11,Blue Line 3,27,2005,12,JHANDEWALAN,1,0,1,28.6426729,77.2033433
2020,11,Blue Line 3,28,2005,12,RK ASHRAM MARG,1,1,1,28.63924,77.20855999999999
2020,11,Blue Line 3,29,2005,12,RAJIV CHOWK,1,1,1,28.632986,77.219374
2020,11,Blue Line 3,30,2005,12,BARAKHAMBA ROAD,1,0,1,28.62994,77.22449999999999
2020,11,Blue Line 3,31,2006,11,MANDI HOUSE,1,0,1,28.6362082,77.21374950000001
2020,11,Blue Line 3,32,2006,11,SUPREME COURT,1,1,1,28.6231754,77.24292849999999
2020,11,Blue Line 3,33,2006,11,INDRAPRASTHA,1,1,1,28.62055,77.24995
2020,11,Blue Line 3,34,2009,5,YAMUNA BANK,1,1,1,28.62333,77.26792
2020,11,Blue Line 3,35,2009,11,AKSHARDHAM,1,1,1,28.6179626,77.2793762
2020,11,Blue Line 3,36,2009,11,MAYUR VIHAR PHASE-I,1,1,1,28.6008401,77.2912501
2020,11,Blue Line 3,37,2009,11,MAYUR VIHAR EXT,1,1,1,28.59422,77.29473999999999
2020,11,Blue Line 3,38,2009,11,NEW ASHOK NAGAR,1,0,1,28.6362082,77.21374950000001
2020,11,Blue Line 3,39,2009,11,NOIDA SECTOR 15,1,0,1,28.58509,77.31159
2020,11,Blue Line 3,40,2009,11,NOIDA SECTOR 16,1,0,1,28.578653,77.31742
2020,11,Blue Line 3,41,2009,11,NOIDA SECTOR 18,1,0,1,28.570751,77.326188
2020,11,Blue Line 3,42,2009,11,BOTANICAL GARDEN,1,1,1,28.5640373,77.3342687
2020,11,Blue Line 3,43,2009,11,GOLF COURSE,1,0,1,28.5671765,77.34598269999999
2020,11,Blue Line 3,44,2009,11,NOIDA CITY CENTRE,1,1,1,28.57467,77.35605
2020,11,Blue Line 3,45,2019,3,SECTOR - 34 NOIDA,1,0,1,28.580118,77.36348599999999
2020,11,Blue Line 3,46,2019,3,SECTOR - 52 NOIDA,1,0,1,28.5749141,77.3215654
2020,11,Blue Line 3,47,2019,3,SECTOR - 61 NOIDA,1,0,1,28.5749141,77.3215654
2020,11,Blue Line 3,48,2019,3,SECTOR - 59 NOIDA,1,0,1,28.5749141,77.3215654
2020,11,Blue Line 3,49,2019,3,SECTOR - 62 NOIDA,1,0,1,28.5749141,77.3215654
2020,11,Blue Line 3,50,2019,3,NOIDA ELECTRONIC CITY,1,1,1,28.627941,77.37493000000001
2020,11,Blue Line 4,1,2009,5,YAMUNA BANK,1,1,1,28.62333,77.26792
2020,11,Blue Line 4,2,2010,1,LAXMI NAGAR,1,0,1,28.6362082,77.21374950000001
2020,11,Blue Line 4,3,2010,1,NIRMAN VIHAR,1,0,1,28.63663,77.28682999999999
2020,11,Blue Line 4,4,2010,1,PREET VIHAR,1,0,1,28.6393063,77.2921482
2020,11,Blue Line 4,5,2010,1,KARKARDUMA,1,1,1,28.64849,77.30557999999999
2020,11,Blue Line 4,6,2010,1,ANAND VIHAR I.S.B.T,1,0,1,28.6469527,77.3159156
2020,11,Blue Line 4,7,2011,7,KAUSHAMBI,1,1,1,28.6453057,77.3229522
2020,11,Blue Line 4,8,2011,7,VAISHALI,1,1,1,28.6362082,77.21374950000001
2020,11,Green Line 5,1,2011,8,KIRTI NAGAR,1,1,1,28.655247,77.15185
2020,11,Green Line 5,2,2011,8,SATGURU RAM SINGH MARG,1,0,1,28.66213,77.15765999999999
2020,11,Green Line 5,3,2010,4,INDER LOK,1,1,1,28.678966,77.0990252
2020,11,Green Line 5,4,2010,4,ASHOK PARK MAIN,1,0,1,28.6716168,77.15522639999999
2020,11,Green Line 5,5,2010,4,PUNJABI BAGH,1,1,1,28.6740779,77.1402932
2020,11,Green Line 5,6,2010,4,SHIVAJI PARK,1,0,1,28.678966,77.0990252
2020,11,Green Line 5,7,2010,4,MADIPUR,1,1,1,28.6764174,77.1194824
2020,11,Green Line 5,8,2010,4,PASCHIM VIHAR (EAST),1,1,1,28.67727,77.11241
2020,11,Green Line 5,9,2010,4,PASCHIM VIHAR (WEST),1,0,1,28.6786,77.10231
2020,11,Green Line 5,10,2010,4,PEERAGARHI,1,1,1,28.6797513,77.09268990000001
2020,11,Green Line 5,11,2010,4,UDYOG NAGAR,1,1,1,28.681048,77.08086399999999
2020,11,Green Line 5,12,2010,4,MAHARAJA SURAJMAL STADIUM,1,0,1,28.68182,77.07396
2020,11,Green Line 5,13,2010,4,NANGLOI,1,1,1,28.6823863,77.0640683
2020,11,Green Line 5,14,2010,4,NANGLOI RAILWAY STATION,1,0,1,28.682133,77.05622
2020,11,Green Line 5,15,2010,4,RAJDHANI PARK,1,0,1,28.6822794,77.04400699999999
2020,11,Green Line 5,16,2010,4,MUNDKA,1,1,1,28.6823381,77.0363179
2020,11,Green Line 5,17,2018,6,MUNDKA INDUSTRIAL AREA,1,0,1,28.68343,77.01715000000002
2020,11,Green Line 5,18,2018,6,GHEVRA,1,0,1,28.678966,77.0990252
2020,11,Green Line 5,19,2018,6,TIKRI KALAN,1,0,1,28.68688,76.97726999999999
2020,11,Green Line 5,20,2018,6,TIKRI BORDER,1,0,1,28.6880203,76.9640989
2020,11,Green Line 5,21,2018,6,PANDIT SHREE RAM SHARMA,1,1,1,28.6892417,76.95114529999999
2020,11,Green Line 5,22,2018,6,BAHADURGARH CITY,1,0,1,28.69074,76.93537999999999
2020,11,Green Line 5,23,2018,6,BRIGADIER HOSHIYAR SINGH,1,1,1,28.69741,76.91927
2020,11,Grey Line 9,1,2019,10,DWARKA,1,1,1,22.2441975,68.96845619999999
2020,11,Grey Line 9,2,2019,10,NANGLI,1,0,1,28.617239,77.0104
2020,11,Grey Line 9,3,2019,10,NAJAFGARH,1,0,1,28.6125955,76.98631399999999
2020,11,Magenta Line 8,1,2018,5,JANAK PURI WEST,1,1,1,28.62947,77.07777
2020,11,Magenta Line 8,2,2018,5,DABRI MOR - JANAK PURI SOUTH,1,0,1,28.615906,77.085257
2020,11,Magenta Line 8,3,2018,5,DASHRATHPURI,1,0,1,28.6040405,77.0829695
2020,11,Magenta Line 8,4,2018,5,PALAM,1,0,1,28.5866603,77.0870948
2020,11,Magenta Line 8,5,2018,5,SADAR BAZAR CANTONMENT,1,0,1,28.5829578,77.0933282
2020,11,Magenta Line 8,6,2018,5,TERMINAL - 1 IGI AIRPORT,1,0,1,28.5627225,77.1197258
2020,11,Magenta Line 8,7,2018,5,SHANKAR VIHAR,1,0,1,28.5597931,77.14526119999999
2020,11,Magenta Line 8,8,2018,5,VASANT VIHAR,1,1,1,28.5579461,77.1601957
2020,11,Magenta Line 8,9,2018,5,MUNIRKA,1,0,1,28.5493185,77.1881819
2020,11,Magenta Line 8,10,2018,5,R.K.PURAM,1,0,1,28.5561332,77.1761549
2020,11,Magenta Line 8,11,2018,5,I.I.T,1,0,1,,
2020,11,Magenta Line 8,12,2018,5,HAUZ KHAS,1,1,1,28.5465383,77.1957994
2020,11,Magenta Line 8,13,2018,5,PANCHSHEEL PARK,1,0,1,28.5428786,77.214427
2020,11,Magenta Line 8,14,2018,5,CHIRAG DELHI,1,0,1,28.5415196,77.22796169999999
2020,11,Magenta Line 8,15,2018,5,GREATER KAILASH,1,0,1,28.5423797,77.2397473
2020,11,Magenta Line 8,16,2018,5,NEHRU ENCLAVE,1,0,1,28.5445403,77.2469169
2020,11,Magenta Line 8,17,2017,12,KALKAJI MANDIR,1,1,1,28.549838,77.2607232
2020,11,Magenta Line 8,18,2017,12,OKHLA N.S.I.C,1,0,1,28.5544259,77.26488329999999
2020,11,Magenta Line 8,19,2017,12,SUKHDEV VIHAR,1,0,1,28.5597744,77.2751248
2020,11,Magenta Line 8,20,2017,12,JAMIA MILIA ISLAMIYA,1,1,1,28.5605123,77.2849909
2020,11,Magenta Line 8,21,2017,12,OKHLA VIHAR,1,0,1,28.5534232,77.2929898
2020,11,Magenta Line 8,22,2017,12,JASOLA VIHAR SHAHEEN BAGH,1,1,1,28.5468125,77.2960892
2020,11,Magenta Line 8,23,2017,12,KALINDI KUNJ,1,0,1,28.542835,77.310175
2020,11,Magenta Line 8,24,2017,12,OKHLA BIRD SANCTUARY,1,1,1,28.5514425,77.3185215
2020,11,Magenta Line 8,25,2017,12,BOTANICAL GARDEN,1,1,1,28.5640373,77.3342687
2020,11,Orange Line 10,1,2011,2,NEW DELHI (Yellow & Airport Line),1,0,1,28.5875878,77.1507546
2020,11,Orange Line 10,2,2011,2,SHIVAJI STADIUM ,1,0,1,28.6287699,77.21141209999999
2020,11,Orange Line 10,3,2011,8,DHAULA KUAN,1,1,1,28.5865788,77.14862359999999
2020,11,Orange Line 10,4,2011,8,DELHI AEROCITY,1,1,1,28.54888,77.12076999999999
2020,11,Orange Line 10,5,2011,2,AIRPORT,1,0,1,0,0
2020,11,Orange Line 10,6,2011,2,DWARKA SECTOR - 21,1,0,1,28.5578236,77.06407609999999
2020,11,Pink Line 7,1,2018,3,MAJLIS PARK,1,1,1,28.72416,77.18205
2020,11,Pink Line 7,2,2018,3,AZADPUR,1,1,1,28.7142458,77.1806931
2020,11,Pink Line 7,3,2018,3,SHALIMAR BAGH,1,0,1,28.701819,77.16519099999999
2020,11,Pink Line 7,4,2018,3,NETAJI SUBHASH PLACE,1,1,1,28.6960458,77.15263039999999
2020,11,Pink Line 7,5,2018,3,SHAKURPUR,1,0,1,28.6857507,77.1494625
2020,11,Pink Line 7,6,2018,3,PUNJABI BAGH WEST,1,0,1,28.67274,77.13918
2020,11,Pink Line 7,7,2018,3,ESI-BASAIDARAPUR,1,0,1,28.65816,77.12732
2020,11,Pink Line 7,8,2018,3,RAJOURI GARDEN,1,1,1,28.642262,77.1279758
2020,11,Pink Line 7,9,2018,3,MAYAPURI,1,1,1,28.6729068,77.27085750000001
2020,11,Pink Line 7,10,2018,3,NARAINA VIHAR,1,0,1,28.6266186,77.1346369
2020,11,Pink Line 7,11,2018,3,DELHI CANTT.,1,0,1,28.6052497,77.14716420000001
2020,11,Pink Line 7,12,2018,3,DURGABAI DESHMUKH SOUTH CAMPUS,1,0,1,28.58938,77.16951999999999
2020,11,Pink Line 7,13,2018,8,SIR M. VISHWESHWARAIAH MOTI BAGH,1,0,1,28.5816906,77.1741968
2020,11,Pink Line 7,14,2018,8,BHIKAJI CAMA PLACE,1,0,1,28.570211,77.187888
2020,11,Pink Line 7,15,2018,8,SAROJINI NAGAR,1,0,1,28.5742647,77.19526020000001
2020,11,Pink Line 7,16,2018,8,DILLI HAAT - INA,1,0,1,28.5744494,77.2096224
2020,11,Pink Line 7,17,2018,8,SOUTH EXTENSION,1,0,1,28.5686789,77.2227663
2020,11,Pink Line 7,18,2018,8,LAJPAT NAGAR,1,1,1,28.567242,77.24437949999999
2020,11,Pink Line 7,19,2018,12,VINOBAPURI,1,0,1,28.565944,77.250502
2020,11,Pink Line 7,20,2018,12,ASHRAM,1,0,1,28.6729068,77.27085750000001
2020,11,Pink Line 7,21,2018,12,SARAI KALE KHAN - NIZAMUDDIN,1,1,1,28.5880776,77.2532422
2020,11,Pink Line 7,22,2018,12,MAYUR VIHAR PHASE-I,1,1,1,28.6042162,77.2895686
2020,11,Pink Line 7,23,2018,12,MAYUR VIHAR PKT-1,1,0,1,28.6057944,77.2987035
2020,11,Pink Line 7,24,2018,10,TRILOKPURI-SANJAY LAKE,1,0,1,28.61359,77.30884
2020,11,Pink Line 7,25,2018,10,EAST VINOD NAGAR-MAYUR VIHAR -II,1,0,1,,
2020,11,Pink Line 7,26,2018,10,MANDAWALI - WEST VINOD NAGAR,1,0,1,28.624877,77.304372
2020,11,Pink Line 7,27,2018,10,I.P. EXTENSION,1,0,1,28.6729068,77.27085750000001
2020,11,Pink Line 7,28,2018,10,ANAND VIHAR I.S.B.T,1,0,1,28.6469527,77.3159156
2020,11,Pink Line 7,29,2018,10,KARKARDUMA,1,1,1,28.64849,77.30557999999999
2020,11,Pink Line 7,30,2018,10,KARKARDUMA COURT,1,0,1,28.65359,77.29558999999999
2020,11,Pink Line 7,31,2018,10,KRISHNA NAGAR,1,0,1,28.6580811,77.2899764
2020,11,Pink Line 7,32,2018,10,EAST AZAD NAGAR,1,0,1,28.66479,77.28479999999999
2020,11,Pink Line 7,33,2018,10,WELCOME,1,1,1,28.67179029999999,77.27768089999999
2020,11,Pink Line 7,34,2018,10,JAFRABAD,1,0,1,28.6827585,77.2747474
2020,11,Pink Line 7,35,2018,10,MAUJPUR-BABARPUR,1,0,1,28.6921031,77.279612
2020,11,Pink Line 7,36,2018,10,GOKULPURI,1,0,1,28.70241,77.28598
2020,11,Pink Line 7,37,2018,10,JOHRI ENCLAVE,1,0,1,28.71318,77.29006
2020,11,Pink Line 7,38,2018,10,SHIV VIHAR,1,0,1,28.7216122,77.2894938
2020,11,RMGL 11,1,2017,3,SECTOR 55-56,1,0,1,28.42341,77.1052
2020,11,RMGL 11,2,2017,3,SECTOR 54 Chowk,1,0,1,28.432883,77.1049802
2020,11,RMGL 11,3,2017,4,SECTOR 53-54,1,0,1,28.4464177,77.1004521
2020,11,RMGL 11,4,2017,4,SECTOR 42-43,1,0,1,28.45743,77.09694
2020,11,RMGL 11,5,2017,3,PHASE 1,1,0,1,,
2020,11,RMGL 11,6,2013,11,SIKANDERPUR,1,1,1,28.48131,77.09312
2020,11,RMGL 11,7,2013,11,PHASE 2,1,0,1,28.4876667,77.08810339999999
2020,11,RMGL 11,8,2013,11,BELVEDERE TOWERS,1,0,1,28.49164,77.08821999999999
2020,11,RMGL 11,9,2014,5,CYBER CITY,1,0,1,28.4949762,77.0895421
2020,11,RMGL 11,10,2013,11,MOULSARI AVENUE,1,0,1,28.4971656,77.1005037
2020,11,RMGL 11,11,2013,11,PHASE 3,1,0,1,,
2020,11,Red Line 1,1,2019,3,SHAHEED STHAL ( NEW BUS ADDA),1,1,1,28.670621,77.415453
2020,11,Red Line 1,2,2019,3,HINDON RIVER,1,1,1,28.67341499999999,77.40637
2020,11,Red Line 1,3,2019,3,ARTHALA,1,0,1,28.676927,77.391773
2020,11,Red Line 1,4,2019,3,MOHAN NAGAR,1,0,1,28.67848,77.383933
2020,11,Red Line 1,5,2019,3,SHYAM PARK,1,0,1,28.6782,77.37024
2020,11,Red Line 1,6,2019,3,MAJOR MOHIT SHARMA RAJENDRA NAGAR,1,0,1,28.67762,77.35827999999999
2020,11,Red Line 1,7,2019,3,RAJ BAGH,1,0,1,28.67702999999999,77.34658
2020,11,Red Line 1,8,2019,3,SHAHEED NAGAR,1,1,1,28.676632,77.333759
2020,11,Red Line 1,9,2008,6,DILSHAD GARDEN,1,1,1,28.6758978,77.3215165
2020,11,Red Line 1,10,2008,6,JHILMIL,1,1,1,28.67576,77.312426
2020,11,Red Line 1,11,2008,6,MANSAROVAR PARK,1,1,1,28.675566,77.300119
2020,11,Red Line 1,12,2002,12,SHAHDARA,1,1,1,28.6701119,77.2679481
2020,11,Red Line 1,13,2002,12,WELCOME,1,1,1,28.67179029999999,77.27768089999999
2020,11,Red Line 1,14,2002,12,SEELAMPUR,1,1,1,28.6678232,77.212413
2020,11,Red Line 1,15,2002,12,SHASTRI PARK,1,1,1,28.6678232,77.212413
2020,11,Red Line 1,16,2002,12,KASHMERE GATE,1,1,1,28.6678232,77.212413
2020,11,Red Line 1,17,2002,12,TIS HAZARI,1,1,1,28.6677524,77.21305630000001
2020,11,Red Line 1,18,2003,10,PULBANGASH,1,1,1,28.666398,77.2073716
2020,11,Red Line 1,19,2003,10,PRATAP NAGAR,1,1,1,28.666615,77.19888259999999
2020,11,Red Line 1,20,2003,10,SHASTRI NAGAR,1,1,1,28.6704313,77.1795848
2020,11,Red Line 1,21,2003,10,INDER LOK,1,1,1,28.673571,77.17029599999999
2020,11,Red Line 1,22,2004,3,KANHAIYA NAGAR ,1,1,1,28.681989,77.16510099999999
2020,11,Red Line 1,23,2004,3,KESHAVPURAM,1,1,1,28.691041,77.16045769999999
2020,11,Red Line 1,24,2004,3,NETAJI SUBHASH PLACE,1,1,1,28.6960458,77.15263039999999
2020,11,Red Line 1,25,2004,3,KOHAT ENCLAVE,1,1,1,28.6979869,77.14046929999999
2020,11,Red Line 1,26,2004,3,PITAMPURA,0,0,1,28.7064662,77.1275854
2020,11,Red Line 1,27,2004,3,ROHINI (EAST),1,1,1,28.7076699,77.12587449999999
2020,11,Red Line 1,28,2004,3,ROHINI (WEST),1,0,1,28.714869,77.115484
2020,11,Red Line 1,29,2004,3,RITHALA,1,1,1,28.6678232,77.212413
2020,11,Violet Line 6,1,2017,5,KASHMERE GATE,1,1,1,28.6640647,77.2315103
2020,11,Violet Line 6,2,2017,5,LAL QUILA,1,0,1,28.6568551,77.2368125
2020,11,Violet Line 6,3,2017,5,JAMA MASJID,1,0,1,28.6501429,77.2379905
2020,11,Violet Line 6,4,2017,5,DELHI GATE,1,0,1,28.551949,77.25611550000001
2020,11,Violet Line 6,5,2015,6,ITO,1,0,1,28.62839,77.24118
2020,11,Violet Line 6,6,2014,7,MANDI HOUSE,1,0,1,28.551949,77.25611550000001
2020,11,Violet Line 6,7,2014,7,JANPATH,1,0,1,28.625061,77.219184
2020,11,Violet Line 6,8,2010,10,CENTRAL SECRETARIAT,1,0,1,28.6152532,77.2123447
2020,11,Violet Line 6,9,2010,10,KHAN MARKET,1,0,1,28.6020922,77.22923399999999
2020,11,Violet Line 6,10,2010,10,JLN STADIUM,1,0,1,28.589363,77.23356199999999
2020,11,Violet Line 6,11,2010,10,JANGPURA,0,0,1,28.583698,77.23843599999999
2020,11,Violet Line 6,12,2010,10,LAJPAT NAGAR,1,1,1,28.5694598,77.23575889999999
2020,11,Violet Line 6,13,2010,10,MOOLCHAND,1,1,1,28.564012,77.234245
2020,11,Violet Line 6,14,2010,10,KAILASH COLONY,1,0,1,28.5553874,77.2419541
2020,11,Violet Line 6,15,2010,10,NEHRU PLACE,1,1,1,28.5514401,77.25251470000001
2020,11,Violet Line 6,16,2010,10,KALKAJI MANDIR,1,1,1,28.54945,77.25922
2020,11,Violet Line 6,17,2010,10,GOVINDPURI,1,1,1,28.5444,77.26434999999999
2020,11,Violet Line 6,18,2010,10,HARKESH NAGAR OKHLA,1,1,1,28.54292,77.27503999999999
2020,11,Violet Line 6,19,2010,10,JASOLA-APOLLO,1,1,1,28.53813,77.2833
2020,11,Violet Line 6,20,2010,10,SARITA VIHAR,1,1,1,28.5313366,77.28699450000001
2020,11,Violet Line 6,21,2011,1,MOHAN ESTATE,1,1,1,28.51952,77.29455999999999
2020,11,Violet Line 6,22,2011,1,TUGHLAKABAD,1,1,1,28.5151229,77.2964546
2020,11,Violet Line 6,23,2011,1,BADARPUR BORDER,1,1,1,28.5174243,77.29555070000001
2020,11,Violet Line 6,24,2015,9,SARAI,1,1,1,28.47807,77.3049
2020,11,Violet Line 6,25,2015,9,NHPC CHOWK,1,1,1,28.4577014,77.30744279999999
2020,11,Violet Line 6,26,2015,9,MEWALA MAHARAJPUR,1,1,1,28.448566,77.308055
2020,11,Violet Line 6,27,2015,9,SECTOR-28,1,1,1,28.43801,77.30898999999999
2020,11,Violet Line 6,28,2015,9,BADKAL MOR,1,0,1,,
2020,11,Violet Line 6,29,2015,9,OLD FARIDABAD,1,1,1,28.4107712,77.31150749999999
2020,11,Violet Line 6,30,2015,9,NEELAM CHOWK AJRONDA,1,1,1,28.397668,77.312365
2020,11,Violet Line 6,31,2015,9,BATA CHOWK,1,1,1,28.3859614,77.31343029999999
2020,11,Violet Line 6,32,2015,9,ESCORTS MUJESAR,1,1,1,28.37016,77.31493999999999
2020,11,Violet Line 6,33,2018,11,SANT SURDAS (SIHI),1,0,1,28.3546852,77.3161621
2020,11,Violet Line 6,34,2018,11,RAJA NAHAR SINGH (BALLABGARH),1,1,1,28.339801,77.316446
2020,11,Yellow Line 2,1,2015,10,SAMAYPUR BADLI,1,0,1,28.744638,77.13829299999999
2020,11,Yellow Line 2,2,2015,10,"ROHINI SECTOR - 18, 19",1,1,1,28.73838,77.13986
2020,11,Yellow Line 2,3,2015,10,HAIDERPUR BADLI MOR,1,1,1,28.7300015,77.1491765
2020,11,Yellow Line 2,4,2009,2,JAHANGIRPURI,1,1,1,28.72702,77.16188649999999
2020,11,Yellow Line 2,5,2009,2,ADARSH NAGAR,1,0,1,28.7177131,77.1693769
2020,11,Yellow Line 2,6,2009,2,AZADPUR,1,1,1,28.7112171,77.1751725
2020,11,Yellow Line 2,7,2009,2,MODEL TOWN,1,0,1,28.7042915,77.19023780000001
2020,11,Yellow Line 2,8,2009,2,GTB NAGAR,1,1,1,28.6980254,77.2068335
2020,11,Yellow Line 2,9,2004,12,VISHWAVIDYALAYA,1,1,1,28.69519,77.21450999999999
2020,11,Yellow Line 2,10,2004,12,VIDHAN SABHA,1,0,1,28.687763,77.221577
2020,11,Yellow Line 2,11,2004,12,CIVIL LINES,1,0,1,28.6828078,77.2222708
2020,11,Yellow Line 2,12,2004,12,KASHMERE GATE,1,1,1,28.66747,77.22824
2020,11,Yellow Line 2,13,2005,7,CHANDNI CHOWK,1,0,1,28.6523765,77.2279284
2020,11,Yellow Line 2,14,2005,7,CHAWRI BAZAR,1,0,1,28.6488,77.22629999999999
2020,11,Yellow Line 2,15,2005,7,NEW DELHI (Yellow & Airport Line),1,0,1,28.5530064,77.20503909999999
2020,11,Yellow Line 2,16,2005,7,RAJIV CHOWK,1,1,1,28.6284449,77.21844710000001
2020,11,Yellow Line 2,17,2005,7,PATEL CHOWK,0,1,1,28.6232809,77.214478
2020,11,Yellow Line 2,18,2005,7,CENTRAL SECRETARIAT,1,0,1,28.6151511,77.21226349999999
2020,11,Yellow Line 2,19,2010,9,UDYOG BHAWAN,1,0,1,28.611014,77.2122442
2020,11,Yellow Line 2,20,2010,9,LOK KALYAN MARG,1,0,1,28.5976575,77.21117730000002
2020,11,Yellow Line 2,21,2010,9,JOR BAGH,1,0,1,28.597772,77.21132780000001
2020,11,Yellow Line 2,22,2010,9,DILLI HAAT - INA,1,0,1,28.5744494,77.2096224
2020,11,Yellow Line 2,23,2010,9,AIIMS,1,0,1,28.5668275,77.2081202
2020,11,Yellow Line 2,24,2010,9,GREEN PARK,1,0,1,28.5589064,77.2069317
2020,11,Yellow Line 2,25,2010,9,HAUZ KHAS,1,1,1,28.5519483,77.2053054
2020,11,Yellow Line 2,26,2010,9,MALVIYA NAGAR,1,1,1,28.5325929,77.2055768
2020,11,Yellow Line 2,27,2010,9,SAKET,1,1,1,28.597772,77.21132780000001
2020,11,Yellow Line 2,28,2010,6,QUTAB MINAR,1,1,1,28.5244946,77.18551769999999
2020,11,Yellow Line 2,29,2010,8,CHHATTARPUR,1,1,1,28.5060987,77.17441959999999
2020,11,Yellow Line 2,30,2010,6,SULTANPUR,1,1,1,28.597772,77.21132780000001
2020,11,Yellow Line 2,31,2010,6,GHITORNI,1,1,1,28.4970114,77.15629439999999
2020,11,Yellow Line 2,32,2010,6,ARJAN GARH,1,1,1,28.597772,77.21132780000001
2020,11,Yellow Line 2,33,2010,6,GURU DRONACHARYA,1,1,1,28.4819493,77.10225179999999
2020,11,Yellow Line 2,34,2010,6,SIKANDERPUR,1,1,1,28.48131,77.09312
2020,11,Yellow Line 2,35,2010,6,MG ROAD,1,1,1,28.47957,77.08006
2020,11,Yellow Line 2,36,2010,6,IFFCO CHOWK,1,1,1,28.47224,77.0724
2020,11,Yellow Line 2,37,2010,6,HUDA CITY CENTRE,1,1,1,28.4592,77.07248
2020,12,Blue Line 3,1,2010,10,DWARKA SECTOR - 21,1,0,1,28.5595386,77.0644838
2020,12,Blue Line 3,2,2010,10,DWARKA SECTOR - 8,1,0,1,28.5679547,77.0672074
2020,12,Blue Line 3,3,2006,4,DWARKA SECTOR - 9,1,1,1,28.5896914,77.0445496
2020,12,Blue Line 3,4,2006,4,DWARKA SECTOR - 10,1,0,1,28.5835843,77.0537442
2020,12,Blue Line 3,5,2006,4,DWARKA SECTOR - 11,1,1,1,28.5870348,77.048597
2020,12,Blue Line 3,6,2006,4,DWARKA SECTOR - 12,1,0,1,28.5915685,77.0416702
2020,12,Blue Line 3,7,2006,4,DWARKA SECTOR - 13,1,0,1,28.5964447,77.0344511
2020,12,Blue Line 3,8,2006,4,DWARKA SECTOR - 14,1,1,1,28.5896914,77.0445496
2020,12,Blue Line 3,9,2005,12,DWARKA,1,1,1,28.5896914,77.0445496
2020,12,Blue Line 3,10,2005,12,DWARKA MOR,1,1,1,28.6191983,77.03229630000001
2020,12,Blue Line 3,11,2005,12,NAWADA,1,1,1,28.620156,77.0450226
2020,12,Blue Line 3,12,2005,12,UTTAM NAGAR WEST,1,1,1,28.6217542,77.0558111
2020,12,Blue Line 3,13,2005,12,UTTAM NAGAR EAST,1,1,1,28.6248053,77.0653064
2020,12,Blue Line 3,14,2005,12,JANAK PURI WEST,1,1,1,28.62947,77.07777
2020,12,Blue Line 3,15,2005,12,JANAK PURI EAST,1,1,1,28.63306,77.08672
2020,12,Blue Line 3,16,2005,12,TILAK NAGAR,1,1,1,28.636568,77.09648
